Timestamp;GimbalPitchPos;Gyro;MotorTransAngle;GimbalYawPos;Gyro
9181000;0.000000E+000;-2.088660E-001;-3.471680E+000;-5.637694E+001;-5.575748E+001
9195000;0.000000E+000;-2.506896E-001;-3.515625E+000;-5.435616E+001;-5.610920E+001
9210000;0.000000E+000;-5.005808E-001;-3.471680E+000;-5.172557E+001;-5.599505E+001
9224000;0.000000E+000;-6.664714E-001;-3.427734E+000;-4.885602E+001;-5.549980E+001
9238000;0.000000E+000;-6.331712E-001;-3.295898E+000;-4.560905E+001;-5.457256E+001
9251000;0.000000E+000;-5.292932E-001;-3.251953E+000;-4.227796E+001;-5.351099E+001
9266000;0.000000E+000;-2.904324E-001;-3.208008E+000;-3.808595E+001;-5.211350E+001
9279000;0.000000E+000;-1.545981E-001;-3.208008E+000;-3.417828E+001;-4.972423E+001
9293000;0.000000E+000;-7.867686E-002;-3.208008E+000;-2.971618E+001;-4.754088E+001
9306000;0.000000E+000;-2.218253E-001;-3.251953E+000;-2.570747E+001;-4.503440E+001
9320000;0.000000E+000;-3.810296E-001;-3.120117E+000;-2.049411E+001;-4.122654E+001
9334000;0.000000E+000;-6.344702E-001;-3.032227E+000;-1.582717E+001;-3.805598E+001
9347000;0.000000E+000;-7.465030E-001;-2.900391E+000;-1.068423E+001;-3.352290E+001
9362000;0.000000E+000;-7.359422E-001;-2.680664E+000;-5.458760E+000;-3.006870E+001
9375000;0.000000E+000;-5.498185E-001;-2.548828E+000;-1.911181E-001;-2.553970E+001
9389000;0.000000E+000;-1.146911E-001;-2.460938E+000;4.892961E+000;-2.219663E+001
9403000;0.000000E+000;2.130731E-001;-2.548828E+000;1.012492E+001;-1.775053E+001
9417000;0.000000E+000;4.102646E-001;-2.636719E+000;1.527867E+001;-1.433094E+001
9431000;0.000000E+000;2.512830E-001;-2.680664E+000;2.031438E+001;-9.749794E+000
9445000;0.000000E+000;-9.610994E-002;-2.636719E+000;2.519318E+001;-6.314331E+000
9459000;0.000000E+000;-4.078324E-001;-2.592773E+000;3.020352E+001;-1.737579E+000
9474000;0.000000E+000;-6.238271E-001;-2.373047E+000;3.463907E+001;1.687873E+000
9488000;0.000000E+000;-5.893952E-001;-2.197266E+000;3.880703E+001;6.256446E+000
9502000;0.000000E+000;-2.242498E-001;-2.065430E+000;4.267522E+001;9.690811E+000
9515000;0.000000E+000;1.693688E-001;-2.109375E+000;4.621373E+001;1.427586E+001
9529000;0.000000E+000;6.204098E-001;-2.197266E+000;4.939525E+001;1.772012E+001
9543000;0.000000E+000;6.373044E-001;-2.373047E+000;5.219520E+001;2.230053E+001
9557000;0.000000E+000;3.346052E-001;-2.460938E+000;5.459194E+001;2.573343E+001
9571000;0.000000E+000;-1.112148E-002;-2.416992E+000;5.669147E+001;3.031653E+001
9586000;0.000000E+000;-4.848219E-001;-2.329102E+000;5.819780E+001;3.375822E+001
9600000;0.000000E+000;-6.156015E-001;-2.109375E+000;5.925456E+001;3.835108E+001
9615000;0.000000E+000;-5.642290E-001;-1.933594E+000;5.987871E+001;4.285654E+001
9629000;0.000000E+000;-2.486717E-001;-1.801758E+000;5.998225E+001;4.593555E+001
9643000;0.000000E+000;1.097085E-001;-1.757813E+000;5.962244E+001;4.924043E+001
9657000;0.000000E+000;5.851620E-001;-1.889648E+000;5.880204E+001;5.105072E+001
9672000;0.000000E+000;8.669229E-001;-2.109375E+000;5.741922E+001;5.260714E+001
9686000;0.000000E+000;9.352625E-001;-2.460938E+000;5.580837E+001;5.322002E+001
9700000;0.000000E+000;7.591915E-001;-2.636719E+000;5.348856E+001;5.348807E+001
9714000;0.000000E+000;2.884515E-001;-2.768555E+000;5.089502E+001;5.338131E+001
9728000;0.000000E+000;-1.312726E-001;-2.812500E+000;4.790831E+001;5.292022E+001
9743000;0.000000E+000;-5.461257E-001;-2.636719E+000;4.455152E+001;5.195525E+001
9757000;0.000000E+000;-6.620148E-001;-2.504883E+000;4.085057E+001;5.082564E+001
9770000;0.000000E+000;-4.460039E-001;-2.373047E+000;3.683404E+001;4.933976E+001
9784000;0.000000E+000;-6.097973E-002;-2.416992E+000;3.284894E+001;4.682903E+001
9798000;0.000000E+000;6.763579E-001;-2.548828E+000;2.798060E+001;4.458528E+001
9813000;0.000000E+000;1.275202E+000;-2.944336E+000;2.321208E+001;4.113626E+001
9827000;0.000000E+000;1.349061E+000;-3.427734E+000;1.826424E+001;3.718384E+001
9841000;0.000000E+000;7.611989E-001;-3.603516E+000;1.317531E+001;3.391425E+001
9855000;0.000000E+000;2.550151E-001;-3.647461E+000;7.610999E+000;2.920767E+001
9871000;0.000000E+000;-3.340726E-001;-3.647461E+000;1.979200E+000;2.429053E+001
9885000;0.000000E+000;-6.412140E-001;-3.603516E+000;-3.293984E+000;2.060163E+001
9899000;0.000000E+000;-4.621981E-001;-3.603516E+000;-8.914513E+000;1.572864E+001
9914000;0.000000E+000;4.232059E-002;-3.647461E+000;-1.445600E+001;1.082984E+001
9928000;0.000000E+000;3.948855E-001;-3.823242E+000;-1.951337E+001;7.113024E+000
9942000;0.000000E+000;5.302891E-001;-3.955078E+000;-2.442000E+001;2.157185E+000
9957000;0.000000E+000;1.923651E-001;-4.086914E+000;-2.946680E+001;-1.552553E+000
9971000;0.000000E+000;-1.477261E-001;-4.042969E+000;-3.394227E+001;-6.477873E+000
9985000;0.000000E+000;-7.310678E-001;-3.999023E+000;-3.815554E+001;-1.016368E+001
10000000;0.000000E+000;-8.733861E-001;-3.867188E+000;-4.234186E+001;-1.508534E+001
10014000;0.000000E+000;-7.739569E-001;-3.735352E+000;-4.566756E+001;-1.877750E+001
10028000;0.000000E+000;-4.139540E-001;-3.691406E+000;-4.912558E+001;-2.370466E+001
10042000;0.000000E+000;6.661788E-002;-3.779297E+000;-5.177119E+001;-2.864268E+001
10057000;0.000000E+000;2.211349E-001;-3.867188E+000;-5.455222E+001;-3.235522E+001
10071000;0.000000E+000;7.208110E-002;-3.867188E+000;-5.653502E+001;-3.727200E+001
10085000;0.000000E+000;-3.419215E-001;-3.867188E+000;-5.798542E+001;-4.084941E+001
10099000;0.000000E+000;-6.184970E-001;-3.779297E+000;-5.911519E+001;-4.515252E+001
10113000;0.000000E+000;-8.113288E-001;-3.691406E+000;-5.978830E+001;-4.784063E+001
10127000;0.000000E+000;-7.371927E-001;-3.647461E+000;-5.999955E+001;-5.065274E+001
10141000;0.000000E+000;-5.499057E-001;-3.647461E+000;-5.974730E+001;-5.228796E+001
10155000;0.000000E+000;-1.588910E-001;-3.647461E+000;-5.896498E+001;-5.400739E+001
10169000;0.000000E+000;1.083217E-001;-3.647461E+000;-5.776289E+001;-5.498695E+001
10183000;0.000000E+000;1.292809E-001;-3.735352E+000;-5.611459E+001;-5.579669E+001
10197000;0.000000E+000;-7.158836E-002;-3.779297E+000;-5.403280E+001;-5.597802E+001
10211000;0.000000E+000;-3.424973E-001;-3.735352E+000;-5.153361E+001;-5.574940E+001
10225000;0.000000E+000;-5.633209E-001;-3.647461E+000;-4.863633E+001;-5.531987E+001
10238000;0.000000E+000;-5.988381E-001;-3.559570E+000;-4.560905E+001;-5.462447E+001
10252000;0.000000E+000;-4.640509E-001;-3.515625E+000;-4.200976E+001;-5.319696E+001
10266000;0.000000E+000;-1.703490E-001;-3.471680E+000;-3.808595E+001;-5.173592E+001
10280000;0.000000E+000;2.717758E-002;-3.471680E+000;-3.386792E+001;-4.927909E+001
10295000;0.000000E+000;5.166309E-002;-3.515625E+000;-2.905918E+001;-4.626732E+001
10309000;0.000000E+000;-1.958956E-001;-3.471680E+000;-2.433765E+001;-4.363925E+001
10323000;0.000000E+000;-4.322267E-001;-3.383789E+000;-1.978424E+001;-3.968141E+001
10337000;0.000000E+000;-7.043767E-001;-3.251953E+000;-1.473406E+001;-3.640549E+001
10351000;0.000000E+000;-7.993311E-001;-3.076172E+000;-9.197906E+000;-3.174049E+001
10366000;0.000000E+000;-6.949344E-001;-2.812500E+000;-3.580190E+000;-2.701322E+001
10381000;0.000000E+000;-3.537062E-001;-2.680664E+000;1.883690E+000;-2.351733E+001
10395000;0.000000E+000;-1.126547E-002;-2.636719E+000;7.516201E+000;-1.889566E+001
10408000;0.000000E+000;2.776807E-001;-2.680664E+000;1.197661E+001;-1.542394E+001
10422000;0.000000E+000;3.666468E-001;-2.768555E+000;1.745358E+001;-1.193428E+001
10435000;0.000000E+000;1.813111E-001;-2.768555E+000;2.172601E+001;-7.264017E+000
10448000;0.000000E+000;-8.995076E-002;-2.724609E+000;2.621457E+001;-3.768738E+000
10462000;0.000000E+000;-4.880130E-001;-2.636719E+000;3.085228E+001;-2.867650E-001
10476000;0.000000E+000;-5.804816E-001;-2.416992E+000;3.525165E+001;4.331003E+000
10489000;0.000000E+000;-4.975649E-001;-2.241211E+000;3.909364E+001;7.793932E+000
10502000;0.000000E+000;-2.209528E-001;-2.109375E+000;4.267522E+001;1.126028E+001
10516000;0.000000E+000;9.640627E-002;-2.153320E+000;4.621373E+001;1.588513E+001
10529000;0.000000E+000;4.988154E-001;-2.197266E+000;4.918038E+001;1.934903E+001
10542000;0.000000E+000;5.378958E-001;-2.329102E+000;5.200833E+001;2.280024E+001
10556000;0.000000E+000;3.000077E-001;-2.373047E+000;5.443452E+001;2.739738E+001
10570000;0.000000E+000;-4.210981E-002;-2.373047E+000;5.644021E+001;3.201625E+001
10584000;0.000000E+000;-3.710002E-001;-2.197266E+000;5.800990E+001;3.549346E+001
10598000;0.000000E+000;-6.247982E-001;-2.065430E+000;5.906642E+001;3.896688E+001
10612000;0.000000E+000;-5.919663E-001;-1.801758E+000;5.976404E+001;4.344586E+001
10626000;0.000000E+000;-2.781953E-001;-1.669922E+000;5.999998E+001;4.642770E+001
10640000;0.000000E+000;1.604147E-001;-1.625977E+000;5.973846E+001;4.956947E+001
10654000;0.000000E+000;9.462390E-001;-1.801758E+000;5.901635E+001;5.169194E+001
10668000;0.000000E+000;1.370568E+000;-2.241211E+000;5.783834E+001;5.273403E+001
10682000;0.000000E+000;1.331244E+000;-2.592773E+000;5.621353E+001;5.343224E+001
10696000;0.000000E+000;9.779971E-001;-2.856445E+000;5.415448E+001;5.390428E+001
10710000;0.000000E+000;2.626121E-001;-2.900391E+000;5.167709E+001;5.386054E+001
10725000;0.000000E+000;-3.055717E-001;-2.768555E+000;4.858031E+001;5.350256E+001
10739000;0.000000E+000;-6.130192E-001;-2.636719E+000;4.554691E+001;5.257933E+001
10753000;0.000000E+000;-4.211293E-001;-2.548828E+000;4.167121E+001;5.150726E+001
10768000;0.000000E+000;-1.130819E-002;-2.592773E+000;3.771977E+001;4.954599E+001
10782000;0.000000E+000;7.484588E-001;-2.680664E+000;3.347696E+001;4.769213E+001
10796000;0.000000E+000;1.238801E+000;-3.120117E+000;2.897554E+001;4.475286E+001
10810000;0.000000E+000;1.423064E+000;-3.559570E+000;2.390515E+001;4.220250E+001
10825000;0.000000E+000;8.319530E-001;-3.779297E+000;1.898062E+001;3.835691E+001
10839000;0.000000E+000;4.049929E-001;-3.823242E+000;1.390946E+001;3.404631E+001
10853000;0.000000E+000;-4.933293E-001;-3.823242E+000;8.357891E+000;3.054846E+001
10868000;0.000000E+000;-8.368737E-001;-3.647461E+000;3.108567E+000;2.568109E+001
10882000;0.000000E+000;-6.864813E-001;-3.559570E+000;-2.164771E+000;2.202114E+001
10896000;0.000000E+000;-2.335014E-001;-3.603516E+000;-7.421386E+000;1.718978E+001
10910000;0.000000E+000;3.259025E-001;-3.691406E+000;-1.262067E+001;1.358438E+001
10924000;0.000000E+000;6.603148E-001;-3.911133E+000;-1.772246E+001;8.675542E+000
10938000;0.000000E+000;5.815351E-001;-4.042969E+000;-2.268735E+001;4.990952E+000
10952000;0.000000E+000;2.088504E-001;-4.086914E+000;-2.747697E+001;8.479679E-002
10966000;0.000000E+000;-3.848909E-001;-4.042969E+000;-3.237223E+001;-4.804634E+000
10980000;0.000000E+000;-7.683147E-001;-3.999023E+000;-3.668299E+001;-8.462491E+000
10994000;0.000000E+000;-7.355280E-001;-3.823242E+000;-4.071038E+001;-1.334692E+001
11009000;0.000000E+000;-4.481265E-001;-3.779297E+000;-4.467568E+001;-1.701295E+001
11023000;0.000000E+000;3.264454E-002;-3.867188E+000;-4.801987E+001;-2.190531E+001
11036000;0.000000E+000;3.149952E-001;-3.999023E+000;-5.079354E+001;-2.557672E+001
11050000;0.000000E+000;3.150670E-001;-4.086914E+000;-5.340170E+001;-2.925765E+001
11064000;0.000000E+000;3.307075E-002;-4.042969E+000;-5.545456E+001;-3.417004E+001
11078000;0.000000E+000;-5.262537E-001;-3.955078E+000;-5.736348E+001;-3.900527E+001
11092000;0.000000E+000;-7.385896E-001;-3.867188E+000;-5.860693E+001;-4.244498E+001
11106000;0.000000E+000;-8.032982E-001;-3.779297E+000;-5.950924E+001;-4.551603E+001
11119000;0.000000E+000;-5.539648E-001;-3.691406E+000;-5.993557E+001;-4.889505E+001
11133000;0.000000E+000;-1.457838E-001;-3.735352E+000;-5.994816E+001;-5.089222E+001
11146000;0.000000E+000;1.575163E-001;-3.779297E+000;-5.954515E+001;-5.247275E+001
11160000;0.000000E+000;1.817740E-001;-3.823242E+000;-5.866767E+001;-5.406595E+001
11174000;0.000000E+000;9.168889E-003;-3.867188E+000;-5.733699E+001;-5.492662E+001
11187000;0.000000E+000;-2.660757E-001;-3.823242E+000;-5.556339E+001;-5.558987E+001
11201000;0.000000E+000;-6.187036E-001;-3.779297E+000;-5.336055E+001;-5.568074E+001
11215000;0.000000E+000;-7.356576E-001;-3.647461E+000;-5.074552E+001;-5.538001E+001
11229000;0.000000E+000;-6.786014E-001;-3.515625E+000;-4.773847E+001;-5.489328E+001
11244000;0.000000E+000;-2.747165E-001;-3.471680E+000;-4.410808E+001;-5.380238E+001
11258000;0.000000E+000;-2.402219E-002;-3.427734E+000;-4.036615E+001;-5.260873E+001
11272000;0.000000E+000;2.689834E-001;-3.471680E+000;-3.631239E+001;-5.050323E+001
11286000;0.000000E+000;2.108169E-001;-3.515625E+000;-3.197813E+001;-4.781405E+001
11300000;0.000000E+000;2.156516E-002;-3.515625E+000;-2.739683E+001;-4.541871E+001
11314000;0.000000E+000;-3.514672E-001;-3.427734E+000;-2.225441E+001;-4.175716E+001
11329000;0.000000E+000;-6.709775E-001;-3.295898E+000;-1.727584E+001;-3.870121E+001
11344000;0.000000E+000;-7.183366E-001;-3.120117E+000;-1.179460E+001;-3.425523E+001
11359000;0.000000E+000;-6.640036E-001;-2.900391E+000;-6.583436E+000;-2.955826E+001
11373000;0.000000E+000;-3.046300E-001;-2.768555E+000;-1.321412E+000;-2.604688E+001
11387000;0.000000E+000;-5.019806E-002;-2.724609E+000;4.141504E+000;-2.144777E+001
11401000;0.000000E+000;2.524311E-001;-2.724609E+000;9.381349E+000;-1.802467E+001
11415000;0.000000E+000;2.713632E-001;-2.768555E+000;1.454872E+001;-1.337271E+001
11428000;0.000000E+000;6.991930E-002;-2.768555E+000;1.960371E+001;-9.841294E+000
11443000;0.000000E+000;-2.536502E-001;-2.636719E+000;2.450726E+001;-5.136853E+000
11457000;0.000000E+000;-5.809233E-001;-2.504883E+000;2.955000E+001;-1.625339E+000
11472000;0.000000E+000;-5.644519E-001;-2.285156E+000;3.402103E+001;3.025389E+000
11486000;0.000000E+000;-3.416906E-001;-2.109375E+000;3.822924E+001;7.662201E+000
11501000;0.000000E+000;1.844883E-001;-2.065430E+000;4.240951E+001;1.114942E+001
11515000;0.000000E+000;5.009443E-001;-2.197266E+000;4.621373E+001;1.580955E+001
11530000;0.000000E+000;6.262172E-001;-2.329102E+000;4.939525E+001;1.930800E+001
11545000;0.000000E+000;3.710088E-001;-2.373047E+000;5.238000E+001;2.395751E+001
11560000;0.000000E+000;9.142235E-004;-2.329102E+000;5.490029E+001;2.861214E+001
11573000;0.000000E+000;-4.616165E-001;-2.197266E+000;5.681374E+001;3.211242E+001
11587000;0.000000E+000;-6.424625E-001;-1.977539E+000;5.828831E+001;3.678915E+001
11601000;0.000000E+000;-5.720670E-001;-1.713867E+000;5.931260E+001;4.027271E+001
11616000;0.000000E+000;-3.196017E-001;-1.582031E+000;5.990147E+001;4.467368E+001
11630000;0.000000E+000;2.397279E-001;-1.494141E+000;5.997190E+001;4.832682E+001
11644000;0.000000E+000;7.074594E-001;-1.669922E+000;5.957906E+001;5.039177E+001
11658000;0.000000E+000;1.089741E+000;-1.977539E+000;5.872596E+001;5.226923E+001
11672000;0.000000E+000;1.101503E+000;-2.285156E+000;5.741922E+001;5.316935E+001
11686000;0.000000E+000;7.526546E-001;-2.504883E+000;5.580837E+001;5.375367E+001
11700000;0.000000E+000;3.494082E-001;-2.592773E+000;5.365822E+001;5.409240E+001
11714000;0.000000E+000;-2.277341E-001;-2.504883E+000;5.109356E+001;5.399205E+001
11728000;0.000000E+000;-4.859139E-001;-2.373047E+000;4.813421E+001;5.346457E+001
11742000;0.000000E+000;-4.945302E-001;-2.197266E+000;4.455152E+001;5.243679E+001
11757000;0.000000E+000;-1.616949E-001;-2.153320E+000;4.085057E+001;5.130191E+001
11772000;0.000000E+000;2.077798E-001;-2.197266E+000;3.653588E+001;4.925176E+001
11786000;0.000000E+000;8.616571E-001;-2.329102E+000;3.221574E+001;4.732814E+001
11799000;0.000000E+000;1.133347E+000;-2.768555E+000;2.764674E+001;4.428122E+001
11812000;0.000000E+000;1.113663E+000;-3.076172E+000;2.321208E+001;4.164233E+001
11827000;0.000000E+000;6.970879E-001;-3.295898E+000;1.790496E+001;3.767303E+001
11841000;0.000000E+000;6.273091E-002;-3.339844E+000;1.280745E+001;3.439088E+001
11855000;0.000000E+000;-4.923093E-001;-3.208008E+000;7.610999E+000;2.967425E+001
11869000;0.000000E+000;-7.046354E-001;-3.076172E+000;2.355754E+000;2.601431E+001
11882000;0.000000E+000;-5.461880E-001;-2.944336E+000;-2.541280E+000;2.116931E+001
11897000;0.000000E+000;3.004138E-002;-2.988281E+000;-8.168594E+000;1.758030E+001
11912000;0.000000E+000;5.084636E-001;-3.208008E+000;-1.372348E+001;1.279319E+001
11926000;0.000000E+000;7.800134E-001;-3.427734E+000;-1.879922E+001;9.141803E+000
11940000;0.000000E+000;6.247844E-001;-3.515625E+000;-2.372973E+001;4.265922E+000
11954000;0.000000E+000;6.150020E-002;-3.647461E+000;-2.847694E+001;-5.999490E-001
11968000;0.000000E+000;-3.472092E-001;-3.515625E+000;-3.300416E+001;-4.232414E+000
11983000;0.000000E+000;-7.273841E-001;-3.427734E+000;-3.727643E+001;-9.059587E+000
11997000;0.000000E+000;-6.740171E-001;-3.295898E+000;-4.153349E+001;-1.268497E+001
12012000;0.000000E+000;-3.365417E-001;-3.295898E+000;-4.517518E+001;-1.753229E+001
12026000;0.000000E+000;2.992546E-001;-3.383789E+000;-4.846790E+001;-2.117293E+001
12040000;0.000000E+000;5.942485E-001;-3.559570E+000;-5.138620E+001;-2.602757E+001
12053000;0.000000E+000;4.763285E-001;-3.691406E+000;-5.374105E+001;-2.967675E+001
12067000;0.000000E+000;1.571919E-001;-3.735352E+000;-5.587629E+001;-3.332753E+001
12081000;0.000000E+000;-4.064150E-001;-3.691406E+000;-5.757989E+001;-3.815947E+001
12095000;0.000000E+000;-6.622012E-001;-3.559570E+000;-5.891129E+001;-4.278241E+001
12108000;0.000000E+000;-6.773035E-001;-3.471680E+000;-5.964295E+001;-4.585175E+001
12121000;0.000000E+000;-2.926796E-001;-3.427734E+000;-5.996575E+001;-4.842841E+001
12134000;0.000000E+000;9.155567E-002;-3.471680E+000;-5.991212E+001;-5.108585E+001
12149000;0.000000E+000;4.694857E-001;-3.647461E+000;-5.934114E+001;-5.258594E+001
12163000;0.000000E+000;4.422394E-001;-3.735352E+000;-5.842038E+001;-5.410162E+001
12177000;0.000000E+000;1.261345E-001;-3.779297E+000;-5.687490E+001;-5.491285E+001
12192000;0.000000E+000;-2.003355E-001;-3.735352E+000;-5.482512E+001;-5.546440E+001
12207000;0.000000E+000;-6.139210E-001;-3.647461E+000;-5.228919E+001;-5.538710E+001
12222000;0.000000E+000;-7.287545E-001;-3.515625E+000;-4.928961E+001;-5.504105E+001
12236000;0.000000E+000;-6.044549E-001;-3.427734E+000;-4.609509E+001;-5.420831E+001
12250000;0.000000E+000;-1.633224E-001;-3.339844E+000;-4.280934E+001;-5.323217E+001
12263000;0.000000E+000;1.645496E-001;-3.383789E+000;-3.895260E+001;-5.142336E+001
12277000;0.000000E+000;3.830194E-001;-3.471680E+000;-3.510123E+001;-4.968097E+001
12291000;0.000000E+000;2.576019E-001;-3.471680E+000;-3.036851E+001;-4.685194E+001
12306000;0.000000E+000;-1.132851E-001;-3.471680E+000;-2.570747E+001;-4.435993E+001
12320000;0.000000E+000;-3.778500E-001;-3.383789E+000;-2.084784E+001;-4.058210E+001
12334000;0.000000E+000;-6.018296E-001;-3.295898E+000;-1.582717E+001;-3.743631E+001
12349000;0.000000E+000;-5.636032E-001;-3.120117E+000;-1.031325E+001;-3.289355E+001
12363000;0.000000E+000;-4.015868E-001;-2.944336E+000;-4.707874E+000;-2.818976E+001
12377000;0.000000E+000;-9.251762E-002;-2.856445E+000;3.767975E-001;-2.468460E+001
12391000;0.000000E+000;1.056641E-001;-2.856445E+000;5.643645E+000;-2.006037E+001
12404000;0.000000E+000;1.943983E-001;-2.856445E+000;1.049611E+001;-1.660437E+001
12419000;0.000000E+000;1.062180E-001;-2.856445E+000;1.600620E+001;-1.187917E+001
12432000;0.000000E+000;-2.092535E-001;-2.768555E+000;2.102186E+001;-8.315534E+000
12446000;0.000000E+000;-4.268768E-001;-2.636719E+000;2.587512E+001;-3.566781E+000
12460000;0.000000E+000;-5.563398E-001;-2.460938E+000;3.052850E+001;-2.120781E-002
12474000;0.000000E+000;-4.620472E-001;-2.241211E+000;3.525165E+001;4.666387E+000
12488000;0.000000E+000;-2.149549E-001;-2.153320E+000;3.909364E+001;8.165205E+000
12501000;0.000000E+000;2.827680E-001;-2.153320E+000;4.267522E+001;1.166537E+001
12515000;0.000000E+000;5.670540E-001;-2.285156E+000;4.621373E+001;1.634491E+001
12528000;0.000000E+000;6.602415E-001;-2.329102E+000;4.918038E+001;1.985910E+001
12542000;0.000000E+000;4.015277E-001;-2.416992E+000;5.200833E+001;2.336451E+001
12556000;0.000000E+000;7.267849E-002;-2.373047E+000;5.443452E+001;2.803990E+001
12569000;0.000000E+000;-4.234644E-001;-2.241211E+000;5.618005E+001;3.155629E+001
12582000;0.000000E+000;-6.040464E-001;-2.065430E+000;5.771090E+001;3.508221E+001
12595000;0.000000E+000;-6.348664E-001;-1.845703E+000;5.892934E+001;3.977212E+001
12609000;0.000000E+000;-3.977403E-001;-1.669922E+000;5.969255E+001;4.316901E+001
12623000;0.000000E+000;-4.769361E-002;-1.582031E+000;5.999465E+001;4.714955E+001
12637000;0.000000E+000;4.920942E-001;-1.582031E+000;5.983329E+001;4.951248E+001
12651000;0.000000E+000;8.081677E-001;-1.801758E+000;5.926950E+001;5.176556E+001
12665000;0.000000E+000;9.736719E-001;-2.109375E+000;5.812875E+001;5.289018E+001
12679000;0.000000E+000;8.432096E-001;-2.329102E+000;5.659874E+001;5.386198E+001
12694000;0.000000E+000;4.405948E-001;-2.460938E+000;5.447465E+001;5.426367E+001
12708000;0.000000E+000;3.824492E-002;-2.460938E+000;5.205592E+001;5.431377E+001
12723000;0.000000E+000;-3.722444E-001;-2.329102E+000;4.923506E+001;5.386609E+001
12737000;0.000000E+000;-4.734616E-001;-2.197266E+000;4.579129E+001;5.321656E+001
12751000;0.000000E+000;-2.866564E-001;-2.065430E+000;4.247705E+001;5.185811E+001
12765000;0.000000E+000;2.105681E-001;-2.065430E+000;3.859211E+001;5.044761E+001
12779000;0.000000E+000;7.897959E-001;-2.241211E+000;3.440905E+001;4.805626E+001
12793000;0.000000E+000;1.194022E+000;-2.636719E+000;2.963313E+001;4.591121E+001
12808000;0.000000E+000;1.252491E+000;-3.032227E+000;2.459445E+001;4.260445E+001
12823000;0.000000E+000;7.786512E-001;-3.251953E+000;1.969400E+001;3.877082E+001
12837000;0.000000E+000;5.461253E-002;-3.295898E+000;1.464141E+001;3.558114E+001
12851000;0.000000E+000;-4.093745E-001;-3.164063E+000;9.475720E+000;3.096392E+001
12865000;0.000000E+000;-6.622376E-001;-3.076172E+000;4.236830E+000;2.733293E+001
12879000;0.000000E+000;-5.202303E-001;-2.944336E+000;-1.411511E+000;2.249104E+001
12893000;0.000000E+000;1.180320E-001;-2.988281E+000;-6.673007E+000;1.890454E+001
12907000;0.000000E+000;6.595609E-001;-3.251953E+000;-1.188295E+001;1.415920E+001
12922000;0.000000E+000;9.745880E-001;-3.471680E+000;-1.736213E+001;1.052356E+001
12936000;0.000000E+000;7.917928E-001;-3.647461E+000;-2.233808E+001;5.663793E+000
12950000;0.000000E+000;2.479482E-001;-3.735352E+000;-2.714147E+001;2.027176E+000
12964000;0.000000E+000;-2.601720E-001;-3.691406E+000;-3.141479E+001;-2.802316E+000
12977000;0.000000E+000;-6.328121E-001;-3.647461E+000;-3.578201E+001;-6.409146E+000
12992000;0.000000E+000;-6.529877E-001;-3.515625E+000;-3.987282E+001;-1.122045E+001
13006000;0.000000E+000;-2.897175E-001;-3.427734E+000;-4.391323E+001;-1.483814E+001
13020000;0.000000E+000;1.046929E-001;-3.559570E+000;-4.733365E+001;-1.967118E+001
13035000;0.000000E+000;5.176347E-001;-3.735352E+000;-5.059198E+001;-2.450787E+001
13050000;0.000000E+000;3.916317E-001;-3.823242E+000;-5.340170E+001;-2.814167E+001
13064000;0.000000E+000;5.234538E-002;-3.867188E+000;-5.545456E+001;-3.298813E+001
13078000;0.000000E+000;-4.825117E-001;-3.779297E+000;-5.736348E+001;-3.781018E+001
13093000;0.000000E+000;-7.695126E-001;-3.647461E+000;-5.868649E+001;-4.133681E+001
13106000;0.000000E+000;-6.436555E-001;-3.515625E+000;-5.955616E+001;-4.558694E+001
13120000;0.000000E+000;-3.082948E-001;-3.515625E+000;-5.996575E+001;-4.822305E+001
13134000;0.000000E+000;2.780324E-001;-3.603516E+000;-5.991212E+001;-5.033826E+001
13148000;0.000000E+000;5.710305E-001;-3.735352E+000;-5.939566E+001;-5.245004E+001
13163000;0.000000E+000;4.536327E-001;-3.823242E+000;-5.842038E+001;-5.394997E+001
13177000;0.000000E+000;6.918036E-002;-3.911133E+000;-5.687490E+001;-5.473801E+001
13191000;0.000000E+000;-3.156211E-001;-3.823242E+000;-5.497712E+001;-5.528638E+001
13206000;0.000000E+000;-6.551350E-001;-3.779297E+000;-5.247295E+001;-5.529381E+001
13220000;0.000000E+000;-7.409562E-001;-3.647461E+000;-4.971543E+001;-5.492979E+001
13235000;0.000000E+000;-5.613381E-001;-3.515625E+000;-4.633539E+001;-5.412506E+001
13249000;0.000000E+000;-1.256725E-001;-3.427734E+000;-4.280934E+001;-5.316027E+001
13263000;0.000000E+000;1.468691E-001;-3.471680E+000;-3.923843E+001;-5.135995E+001
13277000;0.000000E+000;3.160856E-001;-3.515625E+000;-3.479494E+001;-4.962091E+001
13292000;0.000000E+000;1.515622E-001;-3.515625E+000;-3.036851E+001;-4.678781E+001
13306000;0.000000E+000;-1.986980E-001;-3.471680E+000;-2.570747E+001;-4.428839E+001
13320000;0.000000E+000;-4.605203E-001;-3.383789E+000;-2.084784E+001;-4.049907E+001
13334000;0.000000E+000;-6.429930E-001;-3.251953E+000;-1.546341E+001;-3.623804E+001
13349000;0.000000E+000;-5.853152E-001;-3.032227E+000;-9.941854E+000;-3.278946E+001
13363000;0.000000E+000;-4.327668E-001;-2.900391E+000;-4.707874E+000;-2.806343E+001
13376000;0.000000E+000;-1.770138E-001;-2.812500E+000;-1.911181E-001;-2.454330E+001
