Timestamp;GimbalPitchPos;Gyro;GimbalYawPos;Gyro;MotorTransAngle
32484000;7.980692E+000;3.322418E+000;-1.552740E+002;-1.553124E+002;1.230469E+000
32498000;9.276642E+000;5.263620E+000;-1.552740E+002;-1.552654E+002;2.768555E+000
32512000;9.929677E+000;6.887705E+000;-1.552740E+002;-1.552322E+002;4.306641E+000
32525000;9.920094E+000;8.487249E+000;-1.552740E+002;-1.552001E+002;5.537109E+000
32538000;9.317235E+000;1.018906E+001;-1.552740E+002;-1.551871E+002;6.196289E+000
32551000;8.046621E+000;1.085477E+001;-1.552740E+002;-1.551729E+002;6.635742E+000
32565000;6.218338E+000;1.155891E+001;-1.552740E+002;-1.551744E+002;6.503906E+000
32578000;4.131560E+000;1.181682E+001;-1.552740E+002;-1.551768E+002;6.152344E+000
32591000;1.797692E+000;1.169535E+001;-1.552740E+002;-1.551790E+002;5.317383E+000
32605000;-6.436882E-001;1.146617E+001;-1.552740E+002;-1.551936E+002;4.042969E+000
32619000;-3.403567E+000;1.120775E+001;-1.552740E+002;-1.552112E+002;2.548828E+000
32633000;-5.739491E+000;1.046454E+001;-1.552740E+002;-1.552443E+002;1.098633E+000
32646000;-7.555449E+000;8.891090E+000;-1.552740E+002;-1.552793E+002;-8.349609E-001
32661000;-9.083695E+000;7.295730E+000;-1.552740E+002;-1.553312E+002;-2.504883E+000
32675000;-9.860207E+000;4.715929E+000;-1.552740E+002;-1.553566E+002;-3.955078E+000
32689000;-9.969781E+000;2.746388E+000;-1.552740E+002;-1.553851E+002;-5.141602E+000
32703000;-9.421578E+000;7.677492E-001;-1.552740E+002;-1.554039E+002;-5.844727E+000
32716000;-8.326335E+000;-3.096358E-001;-1.552740E+002;-1.554179E+002;-6.328125E+000
32730000;-6.592508E+000;-9.009429E-001;-1.552740E+002;-1.554361E+002;-6.328125E+000
32743000;-4.570332E+000;-9.277892E-001;-1.552740E+002;-1.554386E+002;-6.064453E+000
32756000;-2.274825E+000;-6.015994E-001;-1.552740E+002;-1.554314E+002;-5.449219E+000
32770000;0.000000E+000;3.402507E-001;-1.552740E+002;-1.554183E+002;-4.306641E+000
32784000;3.025935E+000;1.229484E+000;-1.552740E+002;-1.553983E+002;-2.988281E+000
32798000;5.768157E+000;2.491599E+000;-1.552740E+002;-1.553668E+002;-1.142578E+000
32811000;7.835007E+000;3.299494E+000;-1.552740E+002;-1.553461E+002;6.152344E-001
32825000;9.347988E+000;4.612565E+000;-1.552740E+002;-1.553094E+002;2.416992E+000
32838000;9.969868E+000;6.922033E+000;-1.552740E+002;-1.552511E+002;3.867188E+000
32851000;9.784862E+000;8.810118E+000;-1.552740E+002;-1.552166E+002;5.097656E+000
32865000;8.701855E+000;1.027712E+001;-1.552740E+002;-1.552037E+002;5.844727E+000
32878000;6.802958E+000;1.114903E+001;-1.552740E+002;-1.551925E+002;5.976563E+000
32892000;4.463761E+000;1.131039E+001;-1.552740E+002;-1.551824E+002;5.888672E+000
32905000;1.546755E+000;1.106808E+001;-1.552740E+002;-1.551964E+002;5.053711E+000
32919000;-1.515277E+000;1.018140E+001;-1.552740E+002;-1.552099E+002;3.647461E+000
32932000;-4.237381E+000;9.264845E+000;-1.552740E+002;-1.552176E+002;2.329102E+000
32946000;-6.779576E+000;8.143143E+000;-1.552740E+002;-1.552551E+002;5.712891E-001
32960000;-8.575231E+000;6.987123E+000;-1.552740E+002;-1.553002E+002;-1.450195E+000
32973000;-9.676868E+000;5.242271E+000;-1.552740E+002;-1.553499E+002;-2.988281E+000
32986000;-9.995335E+000;2.399761E+000;-1.552740E+002;-1.554066E+002;-4.218750E+000
33000000;-9.434328E+000;5.906419E-001;-1.552740E+002;-1.554250E+002;-5.273438E+000
33014000;-7.988753E+000;-6.494212E-001;-1.552740E+002;-1.554444E+002;-5.756836E+000
33028000;-5.794148E+000;-1.102548E+000;-1.552740E+002;-1.554505E+002;-5.800781E+000
33041000;-3.056280E+000;-1.065384E+000;-1.552740E+002;-1.554512E+002;-5.317383E+000
33055000;-3.185302E-002;-5.227578E-001;-1.552740E+002;-1.554431E+002;-4.394531E+000
33069000;3.025935E+000;8.010600E-001;-1.552740E+002;-1.554128E+002;-2.812500E+000
33083000;5.587411E+000;1.712178E+000;-1.552740E+002;-1.553853E+002;-1.230469E+000
33096000;7.835007E+000;2.362218E+000;-1.552740E+002;-1.553549E+002;5.273438E-001
33110000;9.347988E+000;4.060028E+000;-1.552740E+002;-1.553011E+002;2.285156E+000
33124000;9.984496E+000;5.643195E+000;-1.552740E+002;-1.552619E+002;3.999023E+000
33139000;9.684852E+000;7.988251E+000;-1.552740E+002;-1.552176E+002;5.185547E+000
33153000;8.477150E+000;9.521314E+000;-1.552740E+002;-1.551952E+002;5.932617E+000
33166000;6.640392E+000;1.030947E+001;-1.552740E+002;-1.551747E+002;5.976563E+000
33179000;4.266211E+000;1.040177E+001;-1.552740E+002;-1.551758E+002;5.668945E+000
33192000;1.546755E+000;1.008158E+001;-1.552740E+002;-1.551851E+002;4.921875E+000
33205000;-1.515277E+000;9.532559E+000;-1.552740E+002;-1.551977E+002;3.647461E+000
33219000;-4.237381E+000;8.906409E+000;-1.552740E+002;-1.552177E+002;2.153320E+000
33233000;-6.779576E+000;8.215248E+000;-1.552740E+002;-1.552426E+002;3.955078E-001
33247000;-8.686116E+000;6.694563E+000;-1.552740E+002;-1.552858E+002;-1.582031E+000
